conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1961929253081293056,Sat Aug 30 23:09:19 +0000 2025,1,udah demo macan lepas sesar lembang i love my bandung life️,1961929253081293099,,,in,,0,1,0,https://x.com/undefined/status/1961929253081293099,1692548192,
1961923083268502016,Sat Aug 30 22:44:48 +0000 2025,0,Bisa ga ya gempa sesar lembang pindahnya ke rumah DPR/gedung DPR mereka kan segitu ngeremehin Allah bagi mereka uang itu tuhannya mereka.,1961923083268501994,,,in,,0,0,0,https://x.com/undefined/status/1961923083268501994,51923980,
1961911786267161088,Sat Aug 30 21:59:55 +0000 2025,6,Stay save ya kalian ‍ @Vinni_HyeSun @babyyaurell @irmachuu_ @vedavasya @siskwek Jakarta lagi gak kondusif malang besok demo bandung lautan api waspada sesar lembang juga,1961911786267160642,,,in,,1,1,0,https://x.com/undefined/status/1961911786267160642,1726100808918614016,
1961896032775912960,Sat Aug 30 20:57:19 +0000 2025,0,udhmah takut sesar lembang bakal kena banget ini daerah aku trs ini pemerintah gabener ,1961896032775913485,,,in,,0,1,0,https://x.com/undefined/status/1961896032775913485,1186954173419421952,
1961862231429414912,Sat Aug 30 18:43:00 +0000 2025,0,Bandung udahmah ga aman sesar lembang skrng main tusuk2 pendemo ni ya Allah,1961862231429415366,,,in,,0,0,0,https://x.com/undefined/status/1961862231429415366,1448290830213541888,
1961848963851748096,Sat Aug 30 18:02:20 +0000 2025,0,@sukasbun Rumah gw ga deket demo jauh dari tengah kota malah (ga jauh bgt sih) tapi bahaya sesar lembang sama macan tutul doang ajg the real pengalihan isu,1961851997050872059,,sukasbun,in,,0,1,0,https://x.com/undefined/status/1961851997050872059,1379386085185229056,
1961850863108145920,Sat Aug 30 17:57:49 +0000 2025,0,anyway beberapa hari kemarin gue ovt tentang sesar lembang. kepikiran harus siapin emergency bag kalau emang bakal ada gempa. but now that emergency bag harus disiapin gara gara negara lagi chaos. wth i m so done with all this shit,1961850863108145605,,,in,,0,0,0,https://x.com/undefined/status/1961850863108145605,1567735518242405888,
1961850620748673024,Sat Aug 30 17:56:52 +0000 2025,0,Bisa gak sesar lembang lokasinya di gedung dpt biar DUARRR lgsg gedungnya rob9h,1961850620748673027,,,in,,0,1,0,https://x.com/undefined/status/1961850620748673027,1253723809,
1961850379056161024,Sat Aug 30 17:55:54 +0000 2025,0,aing udah mau tidur gatenang mikirin temen aing masi dijalan mikiran sesar lembang ditambah mikiran aya cucunguk dikamar anjinkk selamatkan aku yaallah,1961850379056160887,,,in,,0,0,0,https://x.com/undefined/status/1961850379056160887,1547225069331440128,
1961840750200832000,Sat Aug 30 17:17:38 +0000 2025,0,Bandung kurang rame apa udah sesar lembang macan tutul ilang sekarang chaos.,1961840750200832109,,,in,,0,0,0,https://x.com/undefined/status/1961840750200832109,1268008471254842880,
1961838895093722880,Sat Aug 30 17:10:16 +0000 2025,8,lieur ih di Bandung nya demo nya sesar lembang nya macan tutul kabur ni darderdor kieu,1961838895093723429,,,in,,1,3,1,https://x.com/undefined/status/1961838895093723429,891645324976050176,
1961830354161221888,Sat Aug 30 16:36:20 +0000 2025,0,Pemerintahan carut marut sesar lembang aktif macan tutul yang kabur belum ketemu what a life https://t.co/t1mgpGrIxq,1961830354161222117,https://pbs.twimg.com/tweet_video_thumb/GznSTayaYAAz7Oj.jpg,,in,,0,1,0,https://x.com/undefined/status/1961830354161222117,1596151071268749056,
1961818001130574080,Sat Aug 30 15:47:14 +0000 2025,0,aku ke kampus asa teu paruguh kieu sesar lembang kmrin macan tutul lepas skrng rute pp demo semua #selamatkansaya #selamatkanindonesia #dprbrengsek #prabowopembohong,1961818001130574332,,,in,,0,1,0,https://x.com/undefined/status/1961818001130574332,1372571326766931968,
1961814748959531008,Sat Aug 30 15:34:19 +0000 2025,42,cok ini gua beneran takut banget dah kondisi kerasa aneh banget keluar rumah serem belum inpo sesar lembang dan monyet monyet yang turun. Wallahi Gusti tulungan abdi sareng sadayana ,1961814748959531156,,,in,,0,1,4,https://x.com/undefined/status/1961814748959531156,1229289895526448896,
1961799805296082944,Sat Aug 30 14:34:56 +0000 2025,3,bandung dipikir-pikir sibuk bener yak soalnya ada berita sesar lembang macam tutul kabur dari lembang park zoo konserrr demoo dan persib mau main tapi katanya gajadi (?) ,1961799805296083335,,,in,,0,1,0,https://x.com/undefined/status/1961799805296083335,1175214938257673984,
1961799661355986944,Sat Aug 30 14:34:22 +0000 2025,4,bandung pabaliut kieu ajgg nya demo nya berita sesar lembang nya konser TRS MAUNG KABURR cing we maungna ka dpr Ya Allah ikhlas,1961799661355987142,,,in,,0,3,0,https://x.com/undefined/status/1961799661355987142,1297914512293519104,
1961784202615276032,Sat Aug 30 13:32:56 +0000 2025,0,Lain ni rariweuh kiyeu Indonesia. Anu demo anu maot sesar lembang macan kabur si arhan duda teu nyangka Agustus 2025 bakal se-meriah ini,1961784202615275854,,,in,,0,0,0,https://x.com/undefined/status/1961784202615275854,1717031453580739072,
1961770414444811008,Sat Aug 30 12:38:09 +0000 2025,0,Udah mah lg waspada sama sesar lembang ya aing teh panik macan tutul kabur di lembang park zoo ditambah marah liat kelakuan wakil rakyat yg gatau ngewakilin rakyat mana anjir yg malah kabur ke luar negri si bgst teh,1961770414444810698,,,in,,0,0,0,https://x.com/undefined/status/1961770414444810698,438169047,
1961740600790905088,Sat Aug 30 10:39:41 +0000 2025,2,lieur bngt anjir liat berita demo dmna2 dpr rarudet blm lg brita sesar lembang gempa kecil berkalikali maung park zoo kabur cenah ges kapanggih can eta teh? hariwang masuk rmh aku euyy mun rmh dpr mah teu nanaon lah cenah di kokop ku maung,1961740600790905103,,,in,,0,0,0,https://x.com/undefined/status/1961740600790905103,1218858098791550976,
1961737817014611968,Sat Aug 30 10:31:47 +0000 2025,0,@re_Sagha Soal sesar Lembang kak,1961738611638055093,,re_Sagha,in,,0,1,0,https://x.com/undefined/status/1961738611638055093,1649315001910571008,
1961734529946898944,Sat Aug 30 10:15:33 +0000 2025,0,sesar lembang meresahkan,1961734529946898591,,,in,,0,0,0,https://x.com/undefined/status/1961734529946898591,1251393827014716928,
1961723771741733120,Sat Aug 30 09:32:48 +0000 2025,1,bandung sibuk masalah sesar lembang macan tutul kabur dan demo TAKBIR ini hidup banyak gebrakannya,1961723771741733076,,,in,,0,0,0,https://x.com/undefined/status/1961723771741733076,1191939890642117120,
1961707327138238976,Sat Aug 30 08:27:28 +0000 2025,0,Yaallah sesar lembang alihin aja ke DPR.. Biar namanya jadi sesar DPR biar berguncang mereka,1961707327138238705,,,in,,0,0,0,https://x.com/undefined/status/1961707327138238705,1375760046378876928,
1961682858071958016,Sat Aug 30 06:50:14 +0000 2025,1,aduhh ini stress bgt aku liat antara berita demo sama sesar lembang,1961682858071957535,,,in,,0,0,0,https://x.com/undefined/status/1961682858071957535,1480790240788762880,
1961658805449888000,Sat Aug 30 06:48:41 +0000 2025,0,@fvntopia Kerasa ampe sesar lembang emosinya by,1961682469310402961,,fvntopia,in,,0,0,0,https://x.com/undefined/status/1961682469310402961,1376407714591429120,
1961680200619728896,Sat Aug 30 06:39:40 +0000 2025,0,udh kena musibah DPR ketambah sesar lembang mau begimana idup jadi WNI kek saban waktu ada aja ginjang ganjing,1961680200619729232,,,in,,0,0,0,https://x.com/undefined/status/1961680200619729232,1788280037344772096,
1961677671831846912,Sat Aug 30 06:29:37 +0000 2025,8,"gw yg lagi hamil tua menuju hpl dgn keadaan ekonomi &amp; bisnis yg lagi ga baik ditambah ovt karena sesar lembang dan siapin mental untuk lahiran malah disuguhin sama negara sendiri yg kacau balau presiden anggota dewan pemerintah instansi &amp;""sejajarnya pada ga waras. stres banget""",1961677671831847044,,,in,,0,1,0,https://x.com/undefined/status/1961677671831847044,1344289082898149120,
1961677287767905024,Sat Aug 30 06:28:06 +0000 2025,0,Ngomongin sesar lembang sama emak gua. Pura-pura kuat padahal khawatirnya udah kaya apa gua deg-degan banget.,1961677287767904703,,,in,,0,0,0,https://x.com/undefined/status/1961677287767904703,1689012276,
1961673461820207104,Sat Aug 30 06:12:54 +0000 2025,3,Demo di DPRD kacau sesar lembang macan lepas edan kieu minggu ini di bandung,1961673461820207394,,,in,,1,1,1,https://x.com/undefined/status/1961673461820207394,96331433,
1961650958875886080,Sat Aug 30 04:43:28 +0000 2025,0,agak ketrigger gt denger kabar sesar lembang krn inget bgt dulu mama tbtb siapin satu ransel gede isinya semua yg dibutuhin dan sampe skrg ranselnya msh ada blm dikeluarin apapun,1961650958875885702,,,in,,0,0,0,https://x.com/undefined/status/1961650958875885702,1099545374480454016,
1961289803435314944,Sat Aug 30 04:34:24 +0000 2025,0,@hvaltofmoney iya belum tapi bmkg udah remind berkali kali bahkan di pemukiman daerah kota pun skrg banyak monyet ka ini gatau ya bener apa engga tapi katanya monyetnya ngindarin sesar lembang (tapi ini belum valid ya kalo monyetnya beneran),1961648674448224673,,hvaltofmoney,in,,0,0,0,https://x.com/undefined/status/1961648674448224673,1217027284957191936,
1961605501239595008,Sat Aug 30 01:46:37 +0000 2025,0,Bandung emang best place bukan karena orang2nya aja tapi tempatnya emang zona nyaman dan safe place bgt walau sesar lembang bergerak.,1961606450264023321,,pinkchryy,in,,0,1,0,https://x.com/undefined/status/1961606450264023321,1157342638082686976,
1961583404723684096,Sat Aug 30 00:52:45 +0000 2025,0,@mandadory nah lebih setuju gini wkwk apa dia mau ke gedung dpr jalur mandiri? sebenernya khawatirnya macannya ga betah mengingat insting hewan soal bencana alam kan kenceng jd dia ktar ktir karena sesar lembang.,1961592893443035427,,mandadory,in,,0,1,0,https://x.com/undefined/status/1961592893443035427,1586743340074082048,
1961586077430682112,Sat Aug 30 00:45:06 +0000 2025,4,@BaseBDG Tong waka nderr ah Bandung keur pusing kieu Macan kabur isu sesar lembang demo gede gedean Bisi dulur kamu kapok ka bandung :(,1961590969067082239,,BaseBDG,in,,1,0,0,https://x.com/undefined/status/1961590969067082239,1603343867046113024,
1961578706897702912,Sat Aug 30 00:17:50 +0000 2025,0,@martinprodigys tkut banget sesar lembang,1961584106594341239,,martinprodigys,in,,0,0,0,https://x.com/undefined/status/1961584106594341239,1831620454127428096,
1961583404723684096,Sat Aug 30 00:15:02 +0000 2025,0,sehat-sehat orang cimahi wkwk udh pusing masalah pemerintah pusing sesar lembang pusing juga macan tutul kabur dari kebon binatang,1961583404723683705,,,in,,0,3,0,https://x.com/undefined/status/1961583404723683705,1586743340074082048,
1961485938128809984,Fri Aug 29 18:43:06 +0000 2025,0,@honnoshojo Aku Mikirin negara mikirin sesar lembang dan sesar baribis ,1961499868452835535,,honnoshojo,in,,0,1,0,https://x.com/undefined/status/1961499868452835535,1079073793245495040,
1961481616850845952,Fri Aug 29 18:23:59 +0000 2025,0,@dxarls aku + di fyp tiktok sliweran gempa sesar lembang jadi makin was was mau tidur,1961495059721064901,,dxarls,in,,0,0,0,https://x.com/undefined/status/1961495059721064901,1455363686,
1961454926686458112,Fri Aug 29 17:11:47 +0000 2025,0,@karyailmuah kdm ditimpuk sesar lembang,1961476890717556744,,karyailmuah,in,,0,0,0,https://x.com/undefined/status/1961476890717556744,1255556249522810880,
1961460469903814912,Fri Aug 29 16:06:32 +0000 2025,0,udah mah sesar lembang ketambahan ada maung kabur lagi ,1961460469903815124,,,in,,0,0,0,https://x.com/undefined/status/1961460469903815124,1135962722955288960,
1961458806560624896,Fri Aug 29 15:59:56 +0000 2025,0,uda ma dari kmrn was sama sesar lembang skrg ditambah dpr polisi bagong,1961458806560625130,,,in,,0,0,0,https://x.com/undefined/status/1961458806560625130,1876336423252753920,
1961455389289127936,Fri Aug 29 15:46:21 +0000 2025,0,kek..di daerahku aja literally udah banyak banget kejadian 1. Demo 2. Berita sesar lembang 3. Cuaca ekstrem 4. Yang paling update macan tutul park n zoo lembang lepass any lah aya aya wae ,1961455389289128067,,,in,,0,0,0,https://x.com/undefined/status/1961455389289128067,1881936051054501888,
1961451276396605952,Fri Aug 29 15:30:00 +0000 2025,2,SESAR Lembang merupakan patahan aktif di Jawa Barat yang membentang sekitar 29 km terletak 10 km di utara Kota Bandung. https://t.co/IyMXlFEcJo,1961451276396605670,,,in,,0,0,1,https://x.com/undefined/status/1961451276396605670,68930552,
1961431327963522048,Fri Aug 29 15:26:57 +0000 2025,1,@yappingfess Ada bupati KBB yg bukannya sosialisasi sesar Lembang malah asyik main padel,1961450507849138481,,yappingfess,in,,0,0,0,https://x.com/undefined/status/1961450507849138481,283530457,
1961441325007745024,Fri Aug 29 14:50:28 +0000 2025,0,Aktivitas Sesar Lembang Bergeliat BMKG Minta Warga Tingkatkan Kewaspadaan https://t.co/Gc47CDiLRV,1961441325007745139,,,in,,0,0,0,https://x.com/undefined/status/1961441325007745139,1010167496,
1961432034473381888,Fri Aug 29 14:13:33 +0000 2025,0,Diem di jakarta kerusuhan di deket kantor sama kosan pulang ke bandung ada berita hati hati sesar lembang deket rumah punten ini mah punten ,1961432034473381951,,,in,,0,2,0,https://x.com/undefined/status/1961432034473381951,391243837,
1961423208122642944,Fri Aug 29 13:38:28 +0000 2025,0,sesar lembang macan kabur demo. ya allah sakit kepala gue. ,1961423208122642641,,,in,,0,0,0,https://x.com/undefined/status/1961423208122642641,1019085454895795968,
1961422987967835904,Fri Aug 29 13:37:36 +0000 2025,0,1. Dikatain tolol. 2. Demo rakyat. 3. Pemerintah klasifikasi. 4. Sesar Lembang. 5. Macan tutul kabur dari Lembang zoo. Emang boleh se gedebag gedebug ini,1961422987967836287,,,in,,0,0,0,https://x.com/undefined/status/1961422987967836287,1942485263391023104,
1961412338252393984,Fri Aug 29 12:55:17 +0000 2025,0,semoga sesar lembang tdk berulah klo berulah kota ku kena semua... Deket bgt soalnya ,1961412338252394611,,,in,,0,0,0,https://x.com/undefined/status/1961412338252394611,1477767586423004928,
1961394214421647104,Fri Aug 29 11:43:16 +0000 2025,0,Ini hidup gue kenapa gonjang ganjing banget ya? Udah mah ni wakanda sedang tidak baik baik saja sesar lembang waspada ditambah macan tutul kebun binatang daerah sini kabur besok apa suprise apa lagi agustus?,1961394214421647365,,,in,,0,1,0,https://x.com/undefined/status/1961394214421647365,2757812417,
1961393245587738880,Fri Aug 29 11:39:25 +0000 2025,0,Pikiran warga parongpong sekarang Indonesia musingkeun bikin emosi sesar lembang bikin was was dan macan tutul yang kabur Rieut sirahhhhh,1961393245587738952,,,in,,0,0,0,https://x.com/undefined/status/1961393245587738952,163796908,
1961391177099312896,Fri Aug 29 11:31:12 +0000 2025,0,Anying relate banget... aing udah late 20s mepet 30 ga punya kemampuan khusus nan spesial ya budak korporat aje tabungan kagak ada tinggal sama ortu yang dah mau pensiun belum kawin tinggal di kawasan merah sesar lembang.. bidang kerjaan gue lagi dilirik pemerenta wkwkwk,1961391177099313523,,,in,,0,1,0,https://x.com/undefined/status/1961391177099313523,1498657309652034048,
1961383294974788096,Fri Aug 29 10:59:52 +0000 2025,0,Di Jakarta ngekost di pusat demo. Kalau pulang ke rumah cimahi literally diatas sesar Lembang. Emang dah hidup lucu banget ,1961383294974787777,,,in,,1,2,0,https://x.com/undefined/status/1961383294974787777,1267679728275582976,
1961381313434259968,Fri Aug 29 10:52:00 +0000 2025,0,nyari orang sakti yang bisa mindahin sesar lembang ke pinggir gedung DPR. Biar pada keluar,1961381313434259694,,,in,,0,0,0,https://x.com/undefined/status/1961381313434259694,1172445523673879040,
1961379564242046976,Fri Aug 29 10:45:03 +0000 2025,0,Eta pindahkeun weh sesar Lembang ka gedung DPR,1961379564242047033,,,in,,0,0,0,https://x.com/undefined/status/1961379564242047033,1640676820680080896,
1961362975874511104,Fri Aug 29 09:39:08 +0000 2025,0,Baca status orang Lembang: Di rumah takut gempa sesar lembang Keluar rumah takut diterkam macan tutul ,1961362975874510932,,,in,,0,1,0,https://x.com/undefined/status/1961362975874510932,47049819,
1961355198464709120,Fri Aug 29 09:08:14 +0000 2025,0,Selain mikirin pemerintah.. Aku juga mikirin soal sesar lembang aku nyiapin makanan ini... Just in case... https://t.co/qC94kXfCkK,1961355198464708689,https://pbs.twimg.com/media/GzgiKHPbkAEXWYW.jpg,,in,,0,0,0,https://x.com/undefined/status/1961355198464708689,1756523237801082880,
1961342459335814912,Fri Aug 29 08:17:36 +0000 2025,7,Kabupaten Bandung Barat (KBB) kembali dihadapkan pada ancaman gempa bumi setelah dua segmen Sesar Lembang di bagian barat menunjukkan aktivitas signifikan dalam beberapa pekan terakhir. Baca selengkapnya https://t.co/OBZ8hL1NVo ~LL #SesarLembang #BandungBarat https://t.co/KgeEYTnVeu,1961342459335815194,https://pbs.twimg.com/media/GzgUVdWbMAAqVSx.jpg,,in,,0,1,4,https://x.com/undefined/status/1961342459335815194,23343960,
1961342035660869888,Fri Aug 29 08:15:55 +0000 2025,0,SESAR Lembang merupakan patahan aktif di Jawa Barat yang membentang sekitar 29 km terletak 10 km di utara Kota Bandung. https://t.co/IyMXlFEcJo,1961342035660870021,,,in,,0,0,0,https://x.com/undefined/status/1961342035660870021,68930552,
1961327957068452096,Fri Aug 29 07:19:59 +0000 2025,3,BMKG memantau aktivitas Sesar Lembang dengan 6 kegempaan terbaru. Warga diimbau waspada dan melakukan langkah kesiapsiagaan menghadapi potensi gempa. VIa @detikjabar_ https://t.co/pZqsUuCyjo,1961327957068451863,,,in,,0,1,1,https://x.com/undefined/status/1961327957068451863,69183155,
1961210707266913024,Fri Aug 29 06:45:11 +0000 2025,0,@tanyarlfes serius naikin aja lagi gedungnya. itu gedung udh rapuh kok wkwkw kena gempa sesar lembang dikit lg juga ambruk,1961319200108286197,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1961319200108286197,2159971574,
1961315366782586880,Fri Aug 29 06:29:57 +0000 2025,0,sesar lembang titik gempanya bisa di gedung dpr aja ga? muak bgt ajg,1961315366782587119,,,in,,0,0,0,https://x.com/undefined/status/1961315366782587119,1435111032561626880,
1961237960520864000,Fri Aug 29 05:07:39 +0000 2025,1,@AryHHAry sosialisasi pergerakan sesar lembang ,1961294653728460805,,AryHHAry,in,,0,1,0,https://x.com/undefined/status/1961294653728460805,1693387027,
1961293936724774912,Fri Aug 29 05:04:48 +0000 2025,0,Bandung barat lg sibuk bgt gesss. Was² sama sesar lembang eeehhh ada macan tutul lepas dr kandang ,1961293936724774920,,,in,,0,0,0,https://x.com/undefined/status/1961293936724774920,1485404553923411968,
1961292022091809024,Fri Aug 29 04:57:11 +0000 2025,2,Paling asbun emang ni bapack2 Jadi sesar lembang itu gak lewat bandung tapi langsung ke Senayan ,1961292022091809254,,,in,,0,1,0,https://x.com/undefined/status/1961292022091809254,9750252,
1961289803435314944,Fri Aug 29 04:48:22 +0000 2025,51,selain berita kondisi negara yg ancur berita ini juga bikin takut meskipun sesar lembang saat ini ga aktif semua tapi tetep aja ini tuh kaya bom waktu mana lagi tinggal di wilayah yg bisa kena dampak paling tinggi semoga kita semua selalu dalam lindungan Allah https://t.co/FXIM4oqdEt,1961289803435315474,https://pbs.twimg.com/media/GzfmrdQbkAE8tPa.jpg,,in,,5,16,12,https://x.com/undefined/status/1961289803435315474,1217027284957191936,
1961213570194312960,Fri Aug 29 04:14:22 +0000 2025,0,@chizjeuball ah iya sih sesar lembang itu jg lg dibahas di grup keluarga heuheu tp aku bnran baru tau ada MACAN??? LEPAS??? busetdh ,1961281244135625134,,chizjeuball,in,,0,0,0,https://x.com/undefined/status/1961281244135625134,1331564133506904064,
1961135656882900992,Thu Aug 28 18:35:51 +0000 2025,1,Jadi WNI sibuk banget Mau nyiapin tas bencana gempa sesar lembang bolak balik sakit kualitas udara jelek kerja trus gajian dipotong pajak baca berita rakyat dibunuh polisi mau turun ke jalan tapi mikirin nasib anak-anak gimana gua tanya ini negara kapan bubarnya nggak becus,1961135656882901350,,,in,,0,0,0,https://x.com/undefined/status/1961135656882901350,63276803,
1961131047405720064,Thu Aug 28 18:17:32 +0000 2025,2,wallahi bandung lagi siaga sesar lembang?,1961131047405720043,,,in,,0,0,0,https://x.com/undefined/status/1961131047405720043,1471322218541968896,
1961125602653860096,Thu Aug 28 17:55:54 +0000 2025,0,selain packing sesar lembang packing pindah negara dah sekalian,1961125602653860332,,,in,,0,0,0,https://x.com/undefined/status/1961125602653860332,1336951821017906944,
1961118949460070912,Thu Aug 28 17:29:28 +0000 2025,0,udah ayo sesar lembang sekarang aja CAPEK BANGET YA ALLAH ,1961118949460070533,,,in,,0,0,0,https://x.com/undefined/status/1961118949460070533,299440064,
1961116386614518016,Thu Aug 28 17:19:17 +0000 2025,2,Anjing emg. Fucked up bgttt berita sesar lembang polisi babi dpr taiiii CAPEKKK JANCOKKKK gilaaaaa ya gmn org mo kiamat jd darderdorrrrrr,1961116386614517800,,,in,,0,0,0,https://x.com/undefined/status/1961116386614517800,3065073139,
1961115247152173056,Thu Aug 28 17:14:45 +0000 2025,0,Jadi warga bandung cape yah! Pemerintah siyalan Macan tutul di Lembang kabur Sesar Lembang lagi aktif-aktifnya,1961115247152173439,,,in,,0,0,0,https://x.com/undefined/status/1961115247152173439,1220366104645619968,
1961109320307015936,Thu Aug 28 16:51:12 +0000 2025,0,macan tutul kabur ojol di tabrak pas demo blom lagi sesar lembang dpr makin asbun ,1961109320307015896,,,in,,0,1,0,https://x.com/undefined/status/1961109320307015896,1270646240733209088,
1961106963636654080,Thu Aug 28 16:45:14 +0000 2025,0,@Delyeanside Aku juga lagi nangisin kenapa aku WNI dan ada di sesar Lembang ,1961107820683969017,,Delyeanside,in,,0,1,0,https://x.com/undefined/status/1961107820683969017,1871381553408060928,
1961107406827725056,Thu Aug 28 16:43:36 +0000 2025,1,maung leupas sesar lembang siaga polisi nabrak ojol demo bakal makin rame,1961107406827724982,,,in,,0,0,0,https://x.com/undefined/status/1961107406827724982,1195705047700528896,
1961104269651907072,Thu Aug 28 16:31:08 +0000 2025,0,galaunya org lembang mah diem wae dirumah sieun sesar lembang keluar rumah sieun harimau :((,1961104269651906841,,,in,,0,0,0,https://x.com/undefined/status/1961104269651906841,353000706,
1961101868853243904,Thu Aug 28 16:21:35 +0000 2025,1,isu sesar lembang trs negara lg begini.. pengennya kabur ke mekah,1961101868853244263,,,in,,0,0,0,https://x.com/undefined/status/1961101868853244263,1685829874723000064,
1961100321918497024,Thu Aug 28 16:16:55 +0000 2025,0,soal perselingkuhan masalah negara peringatan sesar lembang dll duh dah deh mending gw main roblox aja,1961100695173742649,,xxixohee,in,,0,0,0,https://x.com/undefined/status/1961100695173742649,1398907814790057984,
1961099559163372032,Thu Aug 28 16:12:25 +0000 2025,0,kalo bisa sesar lembang pindah pindahin aja kesini,1961099559163372012,,,in,,0,0,0,https://x.com/undefined/status/1961099559163372012,1924376561475830016,
1961098455746851072,Thu Aug 28 16:08:01 +0000 2025,0,Sebagai warga cimahi utara yg bkl terdampak sesar lembang jujur was was sih kyk lg nunggu bom waktu. Ada bgt anxiousnya.. Terutama mikirin anak sih mana suami lg keluar kota mayan nambah 2 poin skala kecemasan saya..,1961098455746850847,,,in,,0,0,0,https://x.com/undefined/status/1961098455746850847,1180098413515248128,
1961095110617341952,Thu Aug 28 15:54:44 +0000 2025,0,stres bgt kepikiran sesar lembang + pemerintah tolol,1961095110617341975,,,in,,0,0,0,https://x.com/undefined/status/1961095110617341975,1350439919781466112,
1961094758866031104,Thu Aug 28 15:53:20 +0000 2025,0,Pendalaman-pendalaman maklo mau ujian hah? Kesel banget dengernya 'tidak bisa dihindari'. Lo pikir sesar lembang hah bisa bikin bencana alam?,1961094758866031086,,,in,,0,0,0,https://x.com/undefined/status/1961094758866031086,715372514,
1961092034812346880,Thu Aug 28 15:42:31 +0000 2025,2,pemerintahan bobrok potensi sesar lembang meningkat pula... ini lulus kuliah trs kerja apa keburu meninggal ya,1961092034812346734,,,in,,0,0,0,https://x.com/undefined/status/1961092034812346734,1308754936872615936,
1961090047907942912,Thu Aug 28 15:34:37 +0000 2025,1,kamari siaga gempa sesar lembang ayeuna siaga macan tutul kabur berkeliaran. curiga dek datang rezeki badag kabeli imah di pondok hijau iyeu mah ,1961090047907942745,,,in,,0,1,0,https://x.com/undefined/status/1961090047907942745,129425215,
1961089772799270912,Thu Aug 28 15:33:31 +0000 2025,0,haduhh geus rupa-rupa wae nya sesar lembang ,1961089772799271411,,,in,,0,0,0,https://x.com/undefined/status/1961089772799271411,1191939890642117120,
1961089255079395072,Thu Aug 28 15:31:28 +0000 2025,0,Nya sesar lembang nya macan leupas... Rariweuh kieu ,1961089255079395400,,,in,,0,0,0,https://x.com/undefined/status/1961089255079395400,1243195203416018944,
1961088864811885056,Thu Aug 28 15:29:55 +0000 2025,1,Ya Allah sedih banget kayak aku gatau lagi harus gimana negara beneran kayak mau ancur bandung juga kayak mau di ratain sama gempa sesar lembang banyak banyak amal baik aja sih sekarang mah ,1961088864811884755,,,in,,0,0,0,https://x.com/undefined/status/1961088864811884755,1212040688293989888,
1961087431882772992,Thu Aug 28 15:24:13 +0000 2025,4,Pov menjadi warga parongpong nya degdegan sesar lembang ditambah tiba-tiba bgt macan tutul kabur. Allohuakbar https://t.co/QTWorflLyc,1961087431882772891,https://pbs.twimg.com/media/GzcuoFXaAAAczaK.jpg,,in,,0,0,0,https://x.com/undefined/status/1961087431882772891,402449572,
1961084574701871104,Thu Aug 28 15:12:52 +0000 2025,0,Keresahan warga lembang hari ini : 1. Sesar lembang 2. Macan tutul kabur dari parkzoo Tlong info kalo macan tutulnya udah ketemu dan diamankan ,1961084574701871357,,,in,,0,0,0,https://x.com/undefined/status/1961084574701871357,1540659912917007872,
1961069060130530048,Thu Aug 28 15:05:41 +0000 2025,0,@tirslyu @ksooyuyujellee KENAPA AKU WNI ANJIRR UDAH PEMERINTAH BOBROK... BENCANA ALAM SESAR LEMBANG LAGI WASPADA ,1961082768022262133,,tirslyu,in,,0,1,0,https://x.com/undefined/status/1961082768022262133,1871381553408060928,
1961075581988303104,Thu Aug 28 14:37:08 +0000 2025,2,ya Allah sesar lembang pindahin ke gedung dpr aja ya Allah sumpah pas mereka lagi rapat biar meninggal semua,1961075581988303258,,,in,,0,0,2,https://x.com/undefined/status/1961075581988303258,1410906618871516928,
1961071072553718016,Thu Aug 28 14:19:13 +0000 2025,1,"Jadi orang Lembang mah dar der dor gonjang ganjing banget. Belum selesai ancaman sesar Lembang sekarang ada lagi macan tutul nu kabur dari Lembang park &amp;"" zoo """,1961071072553718062,,,in,,0,0,0,https://x.com/undefined/status/1961071072553718062,284908887,
1961070453843501056,Thu Aug 28 14:16:45 +0000 2025,0,Ya Allah.... Berita bikin was was semua... Sesar lembang... D tambah macan tutul lepas...,1961070453843501175,,,in,,0,0,0,https://x.com/undefined/status/1961070453843501175,1346043012,
1961055205346157056,Thu Aug 28 14:12:18 +0000 2025,0,@sukamonolid lieur asli mana ancaman sesar lembang lah,1961069332009726031,,sukamonolid,in,,0,0,0,https://x.com/undefined/status/1961069332009726031,1135484283366199040,
1961069319028105984,Thu Aug 28 14:12:15 +0000 2025,0,ya allah sesar lembang monyet liar mulai turun macan tutul kabur sibuk bgt jabar,1961069319028105689,,,in,,0,0,0,https://x.com/undefined/status/1961069319028105689,1389581583288393984,
1961067815269761024,Thu Aug 28 14:06:16 +0000 2025,0,sumpah euyy berita sesar lembang makin sini makin seriuss tiap malem ga bisa tidurr ,1961067815269761090,,,in,,0,0,0,https://x.com/undefined/status/1961067815269761090,1268916090391813888,
